365,230,389,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Lennox Air Pollution Control,Southeast,Southeast,OTH,Team 1,COR,G-4,MKT,EXT                                ,BRN                                ,DI                                 ,Tubs Furniture Store,Louisville,40292,,N,T
366,488,92,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Truck-X Muffler Repair,Southeast,Southeast,FLD,Team 2,COR,G-1,SLS,EXT                                ,INT                                ,NTWK                               ,Mergenthaler Inc.,Tucker,30085,,N,T
367,57,8,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Happ Aluminum Siding Co.,Midwest,Midwest,TEL,Team 2,SP,ATM,MKT,INT                                ,SCH                                ,MO                                 ,Jack's Discount Drugs,Columbus,47202,,Y,T
368,319,61,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Lake Shore Beaches,Southwest,Southwest,TEL,Team 1,COR,G-4,SLS,EXT                                ,SCH                                ,NTWK                               ,Jay's Cabinet Company,Las Vegas,89154,,N,T
369,221,214,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Bills Dive Shop,Southeast,Southeast,OTH,Team 1,LP,ATM,SLS,INT                                ,INT                                ,NTWK                               ,Ninas Snow Plowing,Annandale,22003,,N,T
370,474,221,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,George Lee Antiques,Midwest,Midwest,FLD,Team 1,COR,G-3,SLS,INT                                ,BRN                                ,DI                                 ,Funnyface Amusement Games,Liberty,64068,,N,T
371,339,500,,,,N,N,Y,,,,MU ,Management Unit,Lake Shore Beaches,Northeast,Northeast,FLD,Team 3,SP,G-5,MKT,EXT                                ,SCH                                ,MO                                 ,Kapp Camera and Video,Manchester,3108,,N,T
372,453,84,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Cosmo Skin Care Center,Northwest,Northwest,OTH,Team 3,SP,G-1,SLS,EXT                                ,INT                                ,DI                                 ,Lambert & Locke Legal Services,Seattle,98104,,Y,T
373,310,68,,,,N,Y,N,,,,MU ,Management Unit,Eva Galler Galleries Inc.,Southwest,Southwest,FLD,Team 2,COR,G-5,SLS,INT                                ,INT                                ,NATL                               ,Myles Building Consultants,Los Angeles,90036,,N,T
374,226,74,,,,N,N,Y,,,,JV ,Joint Venture,Mac Computer Warehouse,Southwest,Southwest,OTH,Team 2,SP,G-3,MKT,EXT                                ,SCH                                ,NTWK                               ,Parkway Auto Body,Palo Alto,94306,,N,T
375,23,419,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Caranisco Homes,Northeast,Northeast,TEL,Team 2,LP,G-5,MKT,INT                                ,CCE                                ,NTWK                               ,Air France,Shaftsbury,5262,,N,T
376,228,466,,,,Y,N,Y,,,,JV ,Joint Venture,Cotton Thumb Ltd.,Northeast,Northeast,FLD,Team 3,COR,G-2,MKT,EXT                                ,DIR                                ,NTWK                               ,North Shore Appliance Service,Bloomfield,7003,,Y,T
377,132,393,,,,N,Y,Y,,,,WOS,Wholly Owned Subsidiary,Chands CPA,Southwest,Southwest,TEL,Team 2,COR,ATM,MKT,EXT                                ,SCH                                ,NATL                               ,George Lee Antiques,Salt Lake City,84101,,Y,T
378,397,452,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Marcy Elaine Bakery,Southeast,Southeast,TEL,Team 5,SP,G-3,SLS,EXT                                ,INT                                ,MO                                 ,North Shore Appliance Service,Little Rock,72204,,Y,T
379,81,91,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Pasifico Inc.,Southeast,Southeast,FLD,Team 3,LP,G-5,MKT,EXT                                ,DIR                                ,NTWK                               ,New Dehli Auto Exchange,Raleigh,27602,,N,T
380,51,342,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Nirabi Auto Service,Northeast,Northeast,FLD,Team 4,SP,G-1,SLS,INT                                ,INV                                ,MO                                 ,Lidhal design Corp.,New York,10018,,N,T
381,331,441,,,,N,N,N,,,,MU ,Management Unit,Hart Corporation,Southeast,Southeast,OTH,Team 1,COR,G-4,SLS,EXT                                ,INT                                ,NTWK                               ,Truck-X Muffler Repair,Fort Lauderdal,33322,,N,T
382,398,264,,,,N,N,N,,,,JV ,Joint Venture,Eva Galler Galleries Inc.,Southeast,Southeast,FLD,Team 5,SP,G-3,MKT,EXT                                ,CCE                                ,DI                                 ,Moveit Motorcycle Service,Charlottesvill,22903,,N,T
383,122,256,,,,N,Y,Y,,,,JV ,Joint Venture,Dean Grant Buick and Crysler,Southeast,Southeast,FLD,Team 5,COR,G-3,SLS,INT                                ,INT                                ,NATL                               ,Mac Computer Warehouse,Richmond,23284,,Y,T
384,391,422,,,,N,N,Y,,,,MU ,Management Unit,Nyman Interior Design,Northeast,Northeast,TEL,Team 2,COR,ATM,MKT,INT                                ,INV                                ,NTWK                               ,Portugal,Cambridge,2238,,Y,T
385,318,277,,,,Y,Y,Y,,,,MU ,Management Unit,Vecot Inc.,Northwest,Northwest,FLD,Team 1,COR,G-2,SLS,INT                                ,CCE                                ,DI                                 ,Eva Galler Galleries Inc.,Tacoma,98401,,N,T
386,306,47,,,,N,N,Y,,,,MU ,Management Unit,American Deli Workers Union,Southwest,Southwest,OTH,Team 2,SP,ATM,SLS,EXT                                ,INV                                ,MO                                 ,Nel Video Productions,Tulsa,74114,,N,T
387,357,128,,,,Y,N,N,,,,JV ,Joint Venture,Arthur M. Feildberg Galleries,Southwest,Southwest,FLD,Team 1,COR,G-4,SLS,EXT                                ,CCE                                ,MO                                 ,Peterson Roberts Carpentry,Nevada City,95959,,N,T
388,57,178,,,,Y,Y,N,,,,JV ,Joint Venture,Hi-Land Art & Frame,Southeast,Southeast,TEL,Team 2,COR,ATM,MKT,EXT                                ,CCE                                ,DI                                 ,Garfield Appliance Service,Lakeland,33806,,Y,T
389,233,283,,,,Y,Y,N,,,,JV ,Joint Venture,Lee Stairworks and Carpentry,Southwest,Southwest,TEL,Team 1,COR,G-1,SLS,EXT                                ,DIR                                ,NATL                               ,PGS Associates,Fremont,94539,,Y,T
390,361,451,,,,Y,N,Y,,,,JV ,Joint Venture,Yale Remins Temp Agency,Southwest,Southwest,OTH,Team 1,COR,ATM,MKT,EXT                                ,INT                                ,NATL                               ,Nel Video Productions,La Jolla,92037,,Y,T
391,260,243,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Dean Barnett Furniture Repair,Southwest,Southwest,TEL,Team 2,COR,G-2,MKT,EXT                                ,SCH                                ,MO                                 ,Kapp Camera and Video,Fort Collins,80522,,Y,T
392,24,151,,,,N,N,Y,,,,JV ,Joint Venture,Energy Source Diet Centers,Southeast,Southeast,OTH,Team 2,COR,G-3,SLS,EXT                                ,CCE                                ,NATL                               ,Lidhal design Corp.,Hendersonville,28793,,Y,T
393,185,28,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Smith Communications Inc.,Southeast,Southeast,FLD,Team 5,LP,G-3,MKT,INT                                ,INT                                ,DI                                 ,Jay's Cabinet Company,Pine Bluff,71613,,N,T
394,290,31,,,,N,N,N,,,,JV ,Joint Venture,Facelift Kitchen and Bath,Southwest,Southwest,TEL,Team 4,SP,ATM,MKT,INT                                ,INT                                ,DI                                 ,Resnick DDS,Napa,94558,,N,T
395,162,89,,,,N,Y,N,,,,JV ,Joint Venture,Dean Grant Buick and Crysler,Midwest,Midwest,FLD,Team 2,COR,G-3,SLS,EXT                                ,INT                                ,DI                                 ,Portugal,Alma,48801,,Y,T
396,211,302,,,,Y,N,Y,,,,MU ,Management Unit,Dapper's Antiques,Midwest,Midwest,TEL,Team 1,LP,G-2,MKT,INT                                ,INV                                ,MO                                 ,Bills Dive Shop,Columbia,65205,,Y,T
397,105,170,,,,Y,Y,Y,,,,MU ,Management Unit,Cosmo Skin Care Center,Midwest,Midwest,TEL,Team 3,COR,ATM,SLS,INT                                ,CCE                                ,MO                                 ,Air India,Richton Park,60471,,Y,T
398,494,404,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Venturi Discount Drugs,Northeast,Northeast,OTH,Team 1,SP,ATM,MKT,INT                                ,INV                                ,DI                                 ,P K M Packaging Supply,Hagerstown,21740,,Y,T
399,196,300,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Venturi Discount Drugs,Southeast,Southeast,FLD,Team 5,LP,G-5,MKT,EXT                                ,DIR                                ,NTWK                               ,Bako Delicatessen,Hollywood,33021,,Y,T
400,329,132,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Lambert & Locke Legal Services,Northwest,Northwest,TEL,Team 2,COR,ATM,SLS,INT                                ,INT                                ,MO                                 ,Garfield Appliance Service,Moscow,83843,,N,T
401,292,261,,,,N,N,Y,,,,MU ,Management Unit,Pasifico Inc.,Northeast,Northeast,TEL,Team 4,SP,ATM,MKT,INT                                ,CCE                                ,DI                                 ,Bills Dive Shop,Washington,20007,,N,T
402,356,123,,,,N,N,N,,,,JV ,Joint Venture,Perimeter Security Consultants,Midwest,Midwest,OTH,Team 1,LP,ATM,SLS,INT                                ,INV                                ,DI                                 ,Cotton Thumb Ltd.,Ransom,60470,,N,T
403,329,433,,,,Y,Y,Y,,,,JV ,Joint Venture,Marcy Elaine Bakery,Northeast,Northeast,FLD,Team 2,COR,G-4,MKT,INT                                ,CCE                                ,NATL                               ,Facelift Kitchen and Bath,Penfield,14526,,N,T
404,213,1,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Bills Dive Shop,Midwest,Midwest,OTH,Team 5,COR,G-5,SLS,INT                                ,DIR                                ,MO                                 ,Air France,Adrian,49221,,N,T
405,467,112,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Ampro Office Team Ltd.,Northeast,Northeast,FLD,Team 3,SP,G-3,SLS,EXT                                ,CCE                                ,MO                                 ,PGS Associates,Burlington,5401,,Y,T
406,188,321,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Parkway Auto Body,Northeast,Northeast,TEL,Team 3,SP,ATM,SLS,EXT                                ,INV                                ,DI                                 ,MedicServe Medical Supply,Philadelphia,19122,,N,T
407,407,71,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Caranisco Homes,Midwest,Midwest,OTH,Team 1,LP,G-3,SLS,EXT                                ,BRN                                ,NTWK                               ,Tubs Furniture Store,Cleveland,44115,,N,T
408,264,378,,,,N,Y,Y,,,,WOS,Wholly Owned Subsidiary,Quad City Cleaning,Southwest,Southwest,TEL,Team 4,COR,G-2,MKT,INT                                ,SCH                                ,NTWK                               ,Morgan Construction Co,Fresno,93711,,Y,T
409,429,93,,,,N,N,Y,,,,JV ,Joint Venture,American Deli Workers Union,Southeast,Southeast,TEL,Team 2,LP,G-1,SLS,EXT                                ,CCE                                ,NTWK                               ,Libra & Sons,Norfolk,23508,,N,T
410,83,471,,,,N,Y,N,,,,MU ,Management Unit,Yale Remins Temp Agency,Southwest,Southwest,OTH,Team 5,SP,G-1,SLS,EXT                                ,INV                                ,NTWK                               ,Got It All Electronics Supply,Cypress,90630,,N,T
411,434,296,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Parkway Auto Body,Southwest,Southwest,TEL,Team 3,COR,G-2,SLS,INT                                ,SCH                                ,MO                                 ,Chands CPA,Oklahoma City,73146,,N,T
412,395,444,,,,Y,N,N,,,,MU ,Management Unit,Dapper's Antiques,Southwest,Southwest,TEL,Team 3,COR,G-1,SLS,INT                                ,SCH                                ,NATL                               ,Air India,Oklahoma City,73118,,Y,T
413,129,19,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Truck-X Muffler Repair,Southeast,Southeast,FLD,Team 5,SP,G-5,SLS,INT                                ,SCH                                ,MO                                 ,Pac Builders,Richmond,23284,,N,T
414,174,337,,,,N,N,Y,,,,JV ,Joint Venture,Hoffman Printing Center,Midwest,Midwest,FLD,Team 5,SP,G-5,MKT,EXT                                ,BRN                                ,NATL                               ,Caranisco Homes,Muskegon,49440,,N,T
415,27,275,,,,Y,Y,Y,,,,MU ,Management Unit,North Shore Appliance Service,Northeast,Northeast,FLD,Team 4,LP,ATM,MKT,EXT                                ,CCE                                ,NATL                               ,Acturial Enterprises Ltd.,West Haven,6516,,Y,T
416,125,276,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Caranisco Homes,Midwest,Midwest,TEL,Team 4,COR,ATM,MKT,EXT                                ,CCE                                ,NTWK                               ,Libra & Sons,Richmond,47374,,Y,T
417,249,7,,,,Y,Y,Y,,,,JV ,Joint Venture,Lennox Air Pollution Control,Southwest,Southwest,FLD,Team 1,LP,G-2,MKT,INT                                ,SCH                                ,NTWK                               ,Air India,Berkeley,94707,,Y,T
418,97,436,,,,N,Y,N,,,,JV ,Joint Venture,John G. Hartling Ltd.,Southwest,Southwest,OTH,Team 4,LP,G-4,SLS,INT                                ,DIR                                ,DI                                 ,Hoffman Printing Center,Bakersfield,93301,,Y,T
419,257,487,,,,N,Y,N,,,,MU ,Management Unit,P K M Packaging Supply,Southwest,Southwest,TEL,Team 2,LP,G-4,SLS,EXT                                ,INT                                ,DI                                 ,Mac Computer Warehouse,Aptos,95003,,Y,T
420,206,52,,,,N,Y,Y,,,,MU ,Management Unit,Palmer Golf Supplies,Southwest,Southwest,OTH,Team 4,LP,G-1,SLS,EXT                                ,BRN                                ,DI                                 ,Jack's Discount Drugs,Cupertino,95014,,Y,T
421,107,457,,,,N,Y,N,,,,JV ,Joint Venture,Hi-Land Art & Frame,Northeast,Northeast,TEL,Team 5,SP,ATM,MKT,INT                                ,CCE                                ,MO                                 ,Libra & Sons,Cambridge,2139,,N,T
422,138,98,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,American Deli Workers Union,Southeast,Southeast,FLD,Team 5,COR,G-5,SLS,EXT                                ,CCE                                ,MO                                 ,First National Bank of Ottowa,Birmingham,35203,,N,T
423,331,359,,,,Y,Y,N,,,,MU ,Management Unit,AA Advertising,Alaska,Alaska,FLD,Team 2,COR,G-4,MKT,EXT                                ,CCE                                ,NATL                               ,Cosmo Skin Care Center,Anchorage,99524,,N,T
424,433,483,,,,Y,N,Y,,,,MU ,Management Unit,DBN Bank,Midwest,Midwest,TEL,Team 5,SP,G-5,SLS,INT                                ,DIR                                ,NTWK                               ,Kapp Camera and Video,Lima,45802,,N,T
425,468,22,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Glenn Oaks Office Supplies,Midwest,Midwest,TEL,Team 1,LP,G-5,SLS,EXT                                ,SCH                                ,MO                                 ,Smith Communications Inc.,Chicago,60603,,N,T
426,353,450,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Cotton Thumb Ltd.,Southeast,Southeast,FLD,Team 4,SP,G-2,SLS,INT                                ,DIR                                ,MO                                 ,Masterlands Cleaning,Harrisonburg,22807,,Y,T
427,306,306,,,,N,N,N,,,,JV ,Joint Venture,Esmarda Chemical Manufactures,Northwest,Northwest,FLD,Team 1,SP,ATM,SLS,EXT                                ,INV                                ,NATL                               ,Facelift Kitchen and Bath,Helena,59624,,Y,T
428,13,430,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Doll House Rock,Northeast,Northeast,TEL,Team 5,COR,G-5,MKT,INT                                ,DIR                                ,MO                                 ,Hoffman Printing Center,Northampton,1061,,Y,T
429,97,239,,,,Y,N,Y,,,,JV ,Joint Venture,Lake Shore Beaches,Southwest,Southwest,OTH,Team 1,LP,G-2,SLS,INT                                ,CCE                                ,DI                                 ,Kapp Camera and Video,Palo Alto,94306,,N,T
430,169,396,,,,N,Y,N,,,,JV ,Joint Venture,Dean Barnett Furniture Repair,Midwest,Midwest,FLD,Team 3,SP,G-2,MKT,EXT                                ,CCE                                ,MO                                 ,Moveit Motorcycle Service,Birmingham,48009,,N,T
431,302,474,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Dean Grant Buick and Crysler,Northeast,Northeast,TEL,Team 2,LP,G-4,MKT,INT                                ,BRN                                ,DI                                 ,Hi-Land Art & Frame,Ithaca,14850,,N,T
432,146,394,,,,Y,N,N,,,,JV ,Joint Venture,Innman Paint and Glass,Southwest,Southwest,OTH,Team 1,LP,G-1,SLS,INT                                ,INV                                ,NATL                               ,Gourmet the Frog,Dallas,75219,,N,T
433,119,183,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Cosmo Skin Care Center,Southwest,Southwest,OTH,Team 5,SP,ATM,SLS,INT                                ,CCE                                ,NATL                               ,Mergenthaler Inc.,San Jose,95110,,N,T
434,229,432,,,,Y,Y,N,,,,MU ,Management Unit,Arthur M. Feildberg Galleries,Southwest,Southwest,FLD,Team 3,LP,G-3,SLS,INT                                ,BRN                                ,MO                                 ,Pasifico Inc.,Dallas,75201,,N,T
435,409,168,,,,Y,N,N,,,,JV ,Joint Venture,Kapp Camera and Video,Northeast,Northeast,FLD,Team 2,COR,G-4,SLS,EXT                                ,BRN                                ,DI                                 ,Tubs Furniture Store,Richboro,18954,,N,T
436,208,360,,,,N,N,N,,,,JV ,Joint Venture,Air France,Northeast,Northeast,TEL,Team 1,LP,G-2,MKT,INT                                ,SCH                                ,NATL                               ,Esmarda Chemical Manufactures,New London,6320,,Y,T
437,22,309,,,,N,N,Y,,,,MU ,Management Unit,Facelift Kitchen and Bath,Southwest,Southwest,OTH,Team 5,LP,G-4,MKT,INT                                ,SCH                                ,NTWK                               ,First National Bank of Ottowa,La Jolla,92037,,Y,T
438,5,363,,,,N,N,Y,,,,JV ,Joint Venture,Dapper's Antiques,Midwest,Midwest,FLD,Team 3,LP,G-5,MKT,EXT                                ,INV                                ,DI                                 ,George Lee Antiques,Mt. Vernon,62864,,Y,T
439,244,255,,,,N,Y,Y,,,,MU ,Management Unit,P K M Packaging Supply,Northeast,Northeast,FLD,Team 4,SP,G-4,MKT,INT                                ,SCH                                ,MO                                 ,Ernies Foreign Car Service,Bridgeport,6604,,Y,T
440,169,164,,,,Y,Y,N,,,,MU ,Management Unit,Percy Photography,Southwest,Southwest,OTH,Team 2,COR,G-3,SLS,EXT                                ,SCH                                ,MO                                 ,Arthur M. Feildberg Galleries,Los Angeles,90054,,Y,T
441,382,355,,,,N,N,N,,,,WOS,Wholly Owned Subsidiary,Air Indonesia,Southwest,Southwest,TEL,Team 2,LP,G-3,SLS,EXT                                ,SCH                                ,NATL                               ,Truck-X Muffler Repair,Los Angeles,90007,,N,T
442,435,263,,,,N,N,Y,,,,JV ,Joint Venture,Michael Montgomery Hair Salon,Southwest,Southwest,TEL,Team 3,COR,G-1,MKT,INT                                ,DIR                                ,MO                                 ,Dean Grant Buick and Crysler,Midland,79701,,Y,T
443,359,44,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Air Indonesia,Northeast,Northeast,OTH,Team 3,LP,G-2,MKT,EXT                                ,SCH                                ,NTWK                               ,Lee Stairworks and Carpentry,Mogehan Lake,10547,,Y,T
444,140,361,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Lennox Air Pollution Control,Midwest,Midwest,TEL,Team 4,LP,G-1,MKT,INT                                ,BRN                                ,NTWK                               ,Keyth Contracting and Repair,Hopkins,55343,,N,T
445,132,454,,,,N,Y,N,,,,MU ,Management Unit,Lake Shore Publishing,Midwest,Midwest,TEL,Team 3,LP,ATM,SLS,INT                                ,DIR                                ,NTWK                               ,Brand Y Creative Services,Wichita,67202,,Y,T
446,103,236,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Brand Y Creative Services,Southwest,Southwest,TEL,Team 4,SP,G-2,SLS,EXT                                ,CCE                                ,MO                                 ,Air Indonesia,Pasadena,91109,,N,T
447,462,416,,,,Y,N,N,,,,JV ,Joint Venture,Arthur M. Feildberg Galleries,Northwest,Northwest,FLD,Team 5,LP,G-4,SLS,EXT                                ,SCH                                ,DI                                 ,Michael Montgomery Hair Salon,Woodland,98674,,Y,T
448,192,295,,,,N,N,N,,,,JV ,Joint Venture,John G. Hartling Ltd.,Southwest,Southwest,FLD,Team 2,COR,G-1,MKT,EXT                                ,BRN                                ,NATL                               ,Jay's Cabinet Company,Northridge,91330,,Y,T
449,463,342,,,,Y,N,N,,,,WOS,Wholly Owned Subsidiary,Cotton Thumb Ltd.,Midwest,Midwest,TEL,Team 1,SP,ATM,SLS,EXT                                ,INV                                ,NATL                               ,Crosstracks Car Wash,Chicago,60603,,Y,T
450,235,332,,,,N,Y,N,,,,MU ,Management Unit,Crosstracks Car Wash,Northeast,Northeast,OTH,Team 1,LP,ATM,SLS,INT                                ,INT                                ,NTWK                               ,Bills Dive Shop,Wayne,19087,,Y,T
451,132,214,,,,N,Y,N,,,,MU ,Management Unit,Elm Place Business Supplies,Midwest,Midwest,OTH,Team 2,LP,G-2,SLS,INT                                ,BRN                                ,NTWK                               ,Air Indonesia,Sioux City,51102,,Y,T
452,342,303,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Mail Boxes Et. Al.,Southwest,Southwest,TEL,Team 5,SP,G-5,MKT,EXT                                ,INT                                ,MO                                 ,Jay's Cabinet Company,Redding,96001,,N,T
453,171,315,,,,Y,Y,Y,,,,JV ,Joint Venture,Moveit Motorcycle Service,Southeast,Southeast,FLD,Team 2,LP,G-4,SLS,EXT                                ,INV                                ,NATL                               ,Nyman Interior Design,Nashville,37203,,N,T
454,11,174,,,,N,N,N,,,,JV ,Joint Venture,Tubs Furniture Store,Southwest,Southwest,TEL,Team 3,COR,ATM,MKT,EXT                                ,INT                                ,MO                                 ,Peterson Roberts Carpentry,Sunnyvale,94088,,Y,T
455,13,163,,,,Y,N,N,,,,JV ,Joint Venture,Venturi Discount Drugs,Northeast,Northeast,OTH,Team 3,COR,ATM,SLS,EXT                                ,BRN                                ,DI                                 ,Moveit Motorcycle Service,West Haven,6516,,Y,T
456,326,290,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,Morgan Construction Co,Southwest,Southwest,OTH,Team 3,COR,ATM,SLS,INT                                ,DIR                                ,NATL                               ,Meonits & Mogogni Inc.,San Francisco,94103,,Y,T
457,43,303,,,,N,N,Y,,,,MU ,Management Unit,Pasifico Inc.,Southwest,Southwest,OTH,Team 2,SP,ATM,SLS,EXT                                ,INV                                ,MO                                 ,Lake Shore Beaches,Golden,80402,,Y,T
458,479,136,,,,N,N,Y,,,,MU ,Management Unit,Childress Child Day Care,Midwest,Midwest,OTH,Team 5,LP,ATM,SLS,EXT                                ,INV                                ,NATL                               ,Highland Woods City Hall,Edwardsville,62026,,N,T
459,159,331,,,,Y,Y,N,,,,MU ,Management Unit,Facelift Kitchen and Bath,Southeast,Southeast,FLD,Team 2,SP,G-2,SLS,INT                                ,BRN                                ,DI                                 ,Jay's Cabinet Company,Albany,31707,,Y,T
460,85,92,,,,Y,Y,N,,,,MU ,Management Unit,Highland Woods City Hall,Southwest,Southwest,OTH,Team 1,LP,G-2,MKT,EXT                                ,SCH                                ,NTWK                               ,Nel Video Productions,Mesa,85274,,Y,T
461,103,222,,,,Y,Y,N,,,,WOS,Wholly Owned Subsidiary,Glenwood Credit Union,Northeast,Northeast,FLD,Team 2,LP,G-5,MKT,INT                                ,CCE                                ,MO                                 ,Helium Supply Company,New York,10013,,N,T
462,61,147,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,DBN Bank,Southwest,Southwest,OTH,Team 4,SP,G-3,MKT,INT                                ,INV                                ,NTWK                               ,K L Consulting,Redding,96049,,Y,T
463,7,407,,,,Y,Y,N,,,,MU ,Management Unit,Quad City Cleaning,Southeast,Southeast,TEL,Team 4,LP,G-1,MKT,INT                                ,BRN                                ,NATL                               ,Mail Boxes Et. Al.,Memphis,38111,,Y,T
464,62,363,,,,Y,Y,Y,,,,JV ,Joint Venture,DBN Bank,Northeast,Northeast,FLD,Team 2,COR,G-1,MKT,EXT                                ,DIR                                ,MO                                 ,Dean Barnett Furniture Repair,Newark,7102,,N,T
465,290,491,,,,Y,N,N,,,,MU ,Management Unit,Libra & Sons,Midwest,Midwest,OTH,Team 4,LP,G-3,SLS,EXT                                ,INV                                ,NTWK                               ,Nyman Interior Design,Park Ridge,60068,,N,T
466,448,447,,,,Y,Y,N,,,,MU ,Management Unit,Lake Shore Publishing,Southwest,Southwest,OTH,Team 1,SP,G-1,SLS,EXT                                ,BRN                                ,NTWK                               ,Facelift Kitchen and Bath,Scottsdale,85252,,N,T
467,165,295,,,,N,Y,N,,,,MU ,Management Unit,Air Indonesia,Northeast,Northeast,TEL,Team 1,SP,G-4,SLS,INT                                ,SCH                                ,MO                                 ,Resnick DDS,Providence,2912,,Y,T
468,240,413,,,,N,Y,N,,,,WOS,Wholly Owned Subsidiary,Nitelites Party Rental,Southeast,Southeast,FLD,Team 3,COR,G-4,MKT,INT                                ,BRN                                ,MO                                 ,Bako Delicatessen,Tallahassee,32301,,Y,T
469,409,336,,,,Y,Y,N,,,,JV ,Joint Venture,Yale Remins Temp Agency,Midwest,Midwest,OTH,Team 5,SP,G-5,SLS,EXT                                ,SCH                                ,NATL                               ,Air India,Northbrook,60062,,N,T
470,368,379,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Tubs Furniture Store,Southeast,Southeast,TEL,Team 2,SP,G-1,MKT,INT                                ,INT                                ,NTWK                               ,Dean Grant Buick and Crysler,Tallahassee,32306,,N,T
471,478,304,,,,N,Y,Y,,,,MU ,Management Unit,Lake Shore Publishing,Northeast,Northeast,FLD,Team 2,LP,G-5,MKT,EXT                                ,BRN                                ,NATL                               ,Dean Barnett Furniture Repair,Manchester,3108,,Y,T
472,36,216,,,,N,N,N,,,,MU ,Management Unit,Woodworks Co.,Southeast,Southeast,OTH,Team 4,SP,ATM,SLS,INT                                ,INT                                ,NATL                               ,Woodworks Co.,Pompano Beach,33366,,Y,T
473,426,304,,,,N,N,Y,,,,JV ,Joint Venture,Childress Child Day Care,Northeast,Northeast,FLD,Team 4,LP,G-3,SLS,INT                                ,SCH                                ,NATL                               ,Elm Place Business Supplies,Richboro,18954,,Y,T
474,16,39,,,,N,N,N,,,,JV ,Joint Venture,Bako Delicatessen,Midwest,Midwest,OTH,Team 3,LP,ATM,MKT,INT                                ,INT                                ,DI                                 ,Vecot Inc.,Oak Park,60303,,N,T
475,69,446,,,,Y,Y,Y,,,,WOS,Wholly Owned Subsidiary,Arthur M. Feildberg Galleries,Midwest,Midwest,OTH,Team 5,LP,G-5,SLS,INT                                ,SCH                                ,MO                                 ,Bills Dive Shop,Normal,61761,,N,T
476,450,37,,,,Y,Y,Y,,,,JV ,Joint Venture,Schnitzer Denist College,Midwest,Midwest,OTH,Team 2,LP,G-1,MKT,EXT                                ,BRN                                ,DI                                 ,Jay's Cabinet Company,South Bend,46617,,Y,T
477,433,100,,,,N,N,Y,,,,WOS,Wholly Owned Subsidiary,George Lee Antiques,Northeast,Northeast,TEL,Team 2,COR,G-4,MKT,INT                                ,DIR                                ,DI                                 ,Jack's Discount Drugs,Westfield,7091,,Y,T
478,147,363,,,,Y,N,N,,,,JV ,Joint Venture,Pasifico Inc.,Midwest,Midwest,OTH,Team 3,SP,G-2,SLS,INT                                ,INT                                ,NATL                               ,Chands CPA,Charleston,61920,,Y,T
479,315,98,,,,N,Y,Y,,,,MU ,Management Unit,Froggys Gourmet Catering,Southwest,Southwest,TEL,Team 4,SP,G-3,SLS,INT                                ,INT                                ,NATL                               ,Brand Y Creative Services,Half Moon Bay,94019,,N,T
480,112,376,,,,Y,N,Y,,,,WOS,Wholly Owned Subsidiary,Glenn Oaks Office Supplies,Southwest,Southwest,TEL,Team 2,COR,G-4,MKT,INT                                ,BRN                                ,DI                                 ,Doll House Rock,El Centro,92244,,N,T
