525600,520000,Finance and Insurance,525100,Insurance and Employee Benefit Funds,T
525610,520000,Finance and Insurance,525110,Pension Funds,T
525620,520000,Finance and Insurance,525120,Health and Welfare Funds,T
525690,520000,Finance and Insurance,525190,Other Insurance Funds,T
526400,520000,Finance and Insurance,525900,Other Investment Pools and Funds,T
526410,520000,Finance and Insurance,525910,Open-End Investment Funds,T
526420,520000,Finance and Insurance,525920,Trusts Estates and Agency Accounts,T
526430,520000,Finance and Insurance,525930,Real Estate Investment Trusts,T
526490,520000,Finance and Insurance,525990,Other Financial Vehicles,T
530500,530000,Real Estate and Rental and Leasing,530000,Real Estate and Rental and Leasing,T
531500,530000,Real Estate and Rental and Leasing,531000,Real Estate,T
531600,530000,Real Estate and Rental and Leasing,531100,Lessors of Real Estate,T
531610,530000,Real Estate and Rental and Leasing,531110,Lessors of Residential Buildings and Dwellings,T
531620,530000,Real Estate and Rental and Leasing,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),T
531630,530000,Real Estate and Rental and Leasing,531130,Lessors of Miniwarehouses and Self-Storage Units,T
531690,530000,Real Estate and Rental and Leasing,531190,Lessors of Other Real Estate Property,T
531700,530000,Real Estate and Rental and Leasing,531200,Offices of Real Estate Agents and Brokers,T
531710,530000,Real Estate and Rental and Leasing,531210,Offices of Real Estate Agents and Brokers,T
531800,530000,Real Estate and Rental and Leasing,531300,Activities Related to Real Estate,T
531810,530000,Real Estate and Rental and Leasing,531310,Real Estate Property Managers,T
531811,530000,Real Estate and Rental and Leasing,531311,Residential Property Managers,T
531812,530000,Real Estate and Rental and Leasing,531312,Nonresidential Property Managers,T
531820,530000,Real Estate and Rental and Leasing,531320,Offices of Real Estate Appraisers,T
531890,530000,Real Estate and Rental and Leasing,531390,Other Activities Related to Real Estate,T
532500,530000,Real Estate and Rental and Leasing,532000,Rental and Leasing Services,T
532600,530000,Real Estate and Rental and Leasing,532100,Automotive Equipment Rental and Leasing,T
532610,530000,Real Estate and Rental and Leasing,532110,Passenger Car Rental and Leasing,T
532611,530000,Real Estate and Rental and Leasing,532111,Passenger Car Rental,T
532612,530000,Real Estate and Rental and Leasing,532112,Passenger Car Leasing,T
532620,530000,Real Estate and Rental and Leasing,532120,Truck Utility Trailer and RV (Recreational Vehicle) Rental and Leasing,T
532700,530000,Real Estate and Rental and Leasing,532200,Consumer Goods Rental,T
532710,530000,Real Estate and Rental and Leasing,532210,Consumer Electronics and Appliances Rental,T
532720,530000,Real Estate and Rental and Leasing,532220,Formal Wear and Costume Rental,T
532730,530000,Real Estate and Rental and Leasing,532230,Video Tape and Disc Rental,T
532790,530000,Real Estate and Rental and Leasing,532290,Other Consumer Goods Rental,T
532791,530000,Real Estate and Rental and Leasing,532291,Home Health Equipment Rental,T
532792,530000,Real Estate and Rental and Leasing,532292,Recreational Goods Rental,T
532799,530000,Real Estate and Rental and Leasing,532299,All Other Consumer Goods Rental,T
532800,530000,Real Estate and Rental and Leasing,532300,General Rental Centers,T
532810,530000,Real Estate and Rental and Leasing,532310,General Rental Centers,T
532900,530000,Real Estate and Rental and Leasing,532400,Commercial and Industrial Machinery and Equipment Rental and Leasing,T
532910,530000,Real Estate and Rental and Leasing,532410,Construction Transportation Mining and Forestry Machinery and Equipment Rental and Leasing,T
532911,530000,Real Estate and Rental and Leasing,532411,Commercial Air Rail and Water Transportation Equipment Rental and Leasing,T
532912,530000,Real Estate and Rental and Leasing,532412,Construction Mining and Forestry Machinery and Equipment Rental and Leasing,T
532920,530000,Real Estate and Rental and Leasing,532420,Office Machinery and Equipment Rental and Leasing,T
532990,530000,Real Estate and Rental and Leasing,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,T
533500,530000,Real Estate and Rental and Leasing,533000,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),T
533600,530000,Real Estate and Rental and Leasing,533100,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),T
533610,530000,Real Estate and Rental and Leasing,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),T
540500,540000,Professional Scientific and Technical Services,540000,Professional Scientific and Technical Services,T
541500,540000,Professional Scientific and Technical Services,541000,Professional Scientific and Technical Services,T
541600,540000,Professional Scientific and Technical Services,541100,Legal Services,T
541610,540000,Professional Scientific and Technical Services,541110,Offices of Lawyers,T
541620,540000,Professional Scientific and Technical Services,541120,Offices of Notaries,T
541690,540000,Professional Scientific and Technical Services,541190,Other Legal Services,T
541691,540000,Professional Scientific and Technical Services,541191,Title Abstract and Settlement Offices,T
541699,540000,Professional Scientific and Technical Services,541199,All Other Legal Services,T
541700,540000,Professional Scientific and Technical Services,541200,Accounting Tax Preparation Bookkeeping and Payroll Services,T
541710,540000,Professional Scientific and Technical Services,541210,Accounting Tax Preparation Bookkeeping and Payroll Services,T
541711,540000,Professional Scientific and Technical Services,541211,Offices of Certified Public Accountants,T
541713,540000,Professional Scientific and Technical Services,541213,Tax Preparation Services,T
541714,540000,Professional Scientific and Technical Services,541214,Payroll Services,T
541719,540000,Professional Scientific and Technical Services,541219,Other Accounting Services,T
541800,540000,Professional Scientific and Technical Services,541300,Architectural Engineering and Related Services,T
541810,540000,Professional Scientific and Technical Services,541310,Architectural Services,T
541820,540000,Professional Scientific and Technical Services,541320,Landscape Architectural Services,T
541830,540000,Professional Scientific and Technical Services,541330,Engineering Services,T
541840,540000,Professional Scientific and Technical Services,541340,Drafting Services,T
541850,540000,Professional Scientific and Technical Services,541350,Building Inspection Services,T
541860,540000,Professional Scientific and Technical Services,541360,Geophysical Surveying and Mapping Services,T
541870,540000,Professional Scientific and Technical Services,541370,Surveying and Mapping (except Geophysical) Services,T
541880,540000,Professional Scientific and Technical Services,541380,Testing Laboratories,T
541900,540000,Professional Scientific and Technical Services,541400,Specialized Design Services,T
541910,540000,Professional Scientific and Technical Services,541410,Interior Design Services,T
541920,540000,Professional Scientific and Technical Services,541420,Industrial Design Services,T
541930,540000,Professional Scientific and Technical Services,541430,Graphic Design Services,T
541990,540000,Professional Scientific and Technical Services,541490,Other Specialized Design Services,T
542000,540000,Professional Scientific and Technical Services,541500,Computer Systems Design and Related Services,T
542010,540000,Professional Scientific and Technical Services,541510,Computer Systems Design and Related Services,T
542011,540000,Professional Scientific and Technical Services,541511,Custom Computer Programming Services,T
542012,540000,Professional Scientific and Technical Services,541512,Computer Systems Design Services,T
542013,540000,Professional Scientific and Technical Services,541513,Computer Facilities Management Services,T
542019,540000,Professional Scientific and Technical Services,541519,Other Computer Related Services,T
542100,540000,Professional Scientific and Technical Services,541600,Management Scientific and Technical Consulting Services,T
542110,540000,Professional Scientific and Technical Services,541610,Management Consulting Services,T
542111,540000,Professional Scientific and Technical Services,541611,Administrative Management and General Management Consulting Services,T
542112,540000,Professional Scientific and Technical Services,541612,Human Resources and Executive Search Consulting Services,T
542113,540000,Professional Scientific and Technical Services,541613,Marketing Consulting Services,T
542114,540000,Professional Scientific and Technical Services,541614,Process Physical Distribution and Logistics Consulting Services,T
542118,540000,Professional Scientific and Technical Services,541618,Other Management Consulting Services,T
542120,540000,Professional Scientific and Technical Services,541620,Environmental Consulting Services,T
542190,540000,Professional Scientific and Technical Services,541690,Other Scientific and Technical Consulting Services,T
542200,540000,Professional Scientific and Technical Services,541700,Scientific Research and Development Services,T
542210,540000,Professional Scientific and Technical Services,541710,Research and Development in the Physical Engineering and Life Sciences,T
542220,540000,Professional Scientific and Technical Services,541720,Research and Development in the Social Sciences and Humanities,T
542300,540000,Professional Scientific and Technical Services,541800,Advertising and Related Services,T
542310,540000,Professional Scientific and Technical Services,541810,Advertising Agencies,T
542320,540000,Professional Scientific and Technical Services,541820,Public Relations Agencies,T
542330,540000,Professional Scientific and Technical Services,541830,Media Buying Agencies,T
542340,540000,Professional Scientific and Technical Services,541840,Media Representatives,T
542350,540000,Professional Scientific and Technical Services,541850,Display Advertising,T
542360,540000,Professional Scientific and Technical Services,541860,Direct Mail Advertising,T
542370,540000,Professional Scientific and Technical Services,541870,Advertising Material Distribution Services,T
542390,540000,Professional Scientific and Technical Services,541890,Other Services Related to Advertising,T
542400,540000,Professional Scientific and Technical Services,541900,Other Professional Scientific and Technical Services,T
542410,540000,Professional Scientific and Technical Services,541910,Marketing Research and Public Opinion Polling,T
542420,540000,Professional Scientific and Technical Services,541920,Photographic Services,T
542421,540000,Professional Scientific and Technical Services,541921,Photography Studios Portrait,T
542422,540000,Professional Scientific and Technical Services,541922,Commercial Photography,T
542430,540000,Professional Scientific and Technical Services,541930,Translation and Interpretation Services,T
542440,540000,Professional Scientific and Technical Services,541940,Veterinary Services,T
542490,540000,Professional Scientific and Technical Services,541990,All Other Professional Scientific and Technical Services,T
550500,550000,Management of Companies and Enterprises,550000,Management of Companies and Enterprises,T
551500,550000,Management of Companies and Enterprises,551000,Management of Companies and Enterprises,T
551600,550000,Management of Companies and Enterprises,551100,Management of Companies and Enterprises,T
551610,550000,Management of Companies and Enterprises,551110,Management of Companies and Enterprises,T
551611,550000,Management of Companies and Enterprises,551111,Offices of Bank Holding Companies,T
551612,550000,Management of Companies and Enterprises,551112,Offices of Other Holding Companies,T
551614,550000,Management of Companies and Enterprises,551114,Corporate Subsidiary and Regional Managing Offices,T
560500,560000,Administrative and Support and Waste Management and Remediation Services,560000,Administrative and Support and Waste Management and Remediation Services,T
561500,560000,Administrative and Support and Waste Management and Remediation Services,561000,Administrative and Support Services,T
561600,560000,Administrative and Support and Waste Management and Remediation Services,561100,Office Administrative Services,T
561610,560000,Administrative and Support and Waste Management and Remediation Services,561110,Office Administrative Services,T
561700,560000,Administrative and Support and Waste Management and Remediation Services,561200,Facilities Support Services,T
561710,560000,Administrative and Support and Waste Management and Remediation Services,561210,Facilities Support Services,T
561800,560000,Administrative and Support and Waste Management and Remediation Services,561300,Employment Services,T
561810,560000,Administrative and Support and Waste Management and Remediation Services,561310,Employment Placement Agencies,T
561820,560000,Administrative and Support and Waste Management and Remediation Services,561320,Temporary Help Services,T
561830,560000,Administrative and Support and Waste Management and Remediation Services,561330,Employee Leasing Services,T
561900,560000,Administrative and Support and Waste Management and Remediation Services,561400,Business Support Services,T
561910,560000,Administrative and Support and Waste Management and Remediation Services,561410,Document Preparation Services,T
561920,560000,Administrative and Support and Waste Management and Remediation Services,561420,Telephone Call Centers,T
561921,560000,Administrative and Support and Waste Management and Remediation Services,561421,Telephone Answering Services,T
561922,560000,Administrative and Support and Waste Management and Remediation Services,561422,Telemarketing Bureaus,T
561930,560000,Administrative and Support and Waste Management and Remediation Services,561430,Business Service Centers,T
561931,560000,Administrative and Support and Waste Management and Remediation Services,561431,Private Mail Centers,T
561939,560000,Administrative and Support and Waste Management and Remediation Services,561439,Other Business Service Centers (including Copy Shops),T
561940,560000,Administrative and Support and Waste Management and Remediation Services,561440,Collection Agencies,T
561950,560000,Administrative and Support and Waste Management and Remediation Services,561450,Credit Bureaus,T
561990,560000,Administrative and Support and Waste Management and Remediation Services,561490,Other Business Support Services,T
561991,560000,Administrative and Support and Waste Management and Remediation Services,561491,Repossession Services,T
561992,560000,Administrative and Support and Waste Management and Remediation Services,561492,Court Reporting and Stenotype Services,T
561999,560000,Administrative and Support and Waste Management and Remediation Services,561499,All Other Business Support Services,T
562000,560000,Administrative and Support and Waste Management and Remediation Services,561500,Travel Arrangement and Reservation Services,T
562010,560000,Administrative and Support and Waste Management and Remediation Services,561510,Travel Agencies,T
562020,560000,Administrative and Support and Waste Management and Remediation Services,561520,Tour Operators,T
562090,560000,Administrative and Support and Waste Management and Remediation Services,561590,Other Travel Arrangement and Reservation Services,T
562091,560000,Administrative and Support and Waste Management and Remediation Services,561591,Convention and Visitors Bureaus,T
562099,560000,Administrative and Support and Waste Management and Remediation Services,561599,All Other Travel Arrangement and Reservation Services,T
562100,560000,Administrative and Support and Waste Management and Remediation Services,561600,Investigation and Security Services,T
562110,560000,Administrative and Support and Waste Management and Remediation Services,561610,Investigation Guard and Armored Car Services,T
562111,560000,Administrative and Support and Waste Management and Remediation Services,561611,Investigation Services,T
562112,560000,Administrative and Support and Waste Management and Remediation Services,561612,Security Guards and Patrol Services,T
562113,560000,Administrative and Support and Waste Management and Remediation Services,561613,Armored Car Services,T
562120,560000,Administrative and Support and Waste Management and Remediation Services,561620,Security Systems Services,T
562121,560000,Administrative and Support and Waste Management and Remediation Services,561621,Security Systems Services (except Locksmiths),T
562122,560000,Administrative and Support and Waste Management and Remediation Services,561622,Locksmiths,T
562200,560000,Administrative and Support and Waste Management and Remediation Services,561700,Services to Buildings and Dwellings,T
562210,560000,Administrative and Support and Waste Management and Remediation Services,561710,Exterminating and Pest Control Services,T
562220,560000,Administrative and Support and Waste Management and Remediation Services,561720,Janitorial Services,T
562230,560000,Administrative and Support and Waste Management and Remediation Services,561730,Landscaping Services,T
562240,560000,Administrative and Support and Waste Management and Remediation Services,561740,Carpet and Upholstery Cleaning Services,T
562290,560000,Administrative and Support and Waste Management and Remediation Services,561790,Other Services to Buildings and Dwellings,T
562400,560000,Administrative and Support and Waste Management and Remediation Services,561900,Other Support Services,T
562410,560000,Administrative and Support and Waste Management and Remediation Services,561910,Packaging and Labeling Services,T
562420,560000,Administrative and Support and Waste Management and Remediation Services,561920,Convention and Trade Show Organizers,T
562490,560000,Administrative and Support and Waste Management and Remediation Services,561990,All Other Support Services,T
562500,560000,Administrative and Support and Waste Management and Remediation Services,562000,Waste Management and Remediation Services,T
562600,560000,Administrative and Support and Waste Management and Remediation Services,562100,Waste Collection,T
562610,560000,Administrative and Support and Waste Management and Remediation Services,562110,Waste Collection,T
562611,560000,Administrative and Support and Waste Management and Remediation Services,562111,Solid Waste Collection,T
562612,560000,Administrative and Support and Waste Management and Remediation Services,562112,Hazardous Waste Collection,T
562619,560000,Administrative and Support and Waste Management and Remediation Services,562119,Other Waste Collection,T
562700,560000,Administrative and Support and Waste Management and Remediation Services,562200,Waste Treatment and Disposal,T
562710,560000,Administrative and Support and Waste Management and Remediation Services,562210,Waste Treatment and Disposal,T
562711,560000,Administrative and Support and Waste Management and Remediation Services,562211,Hazardous Waste Treatment and Disposal,T
562712,560000,Administrative and Support and Waste Management and Remediation Services,562212,Solid Waste Landfill,T
562713,560000,Administrative and Support and Waste Management and Remediation Services,562213,Solid Waste Combustors and Incinerators,T
562719,560000,Administrative and Support and Waste Management and Remediation Services,562219,Other Nonhazardous Waste Treatment and Disposal,T
563400,560000,Administrative and Support and Waste Management and Remediation Services,562900,Remediation and Other Waste Management Services,T
563410,560000,Administrative and Support and Waste Management and Remediation Services,562910,Remediation Services,T
563420,560000,Administrative and Support and Waste Management and Remediation Services,562920,Materials Recovery Facilities,T
563490,560000,Administrative and Support and Waste Management and Remediation Services,562990,All Other Waste Management Services,T
563491,560000,Administrative and Support and Waste Management and Remediation Services,562991,Septic Tank and Related Services,T
563498,560000,Administrative and Support and Waste Management and Remediation Services,562998,All Other Miscellaneous Waste Management Services,T
610500,610000,Educational Services,610000,Educational Services,T
611500,610000,Educational Services,611000,Educational Services,T
611600,610000,Educational Services,611100,Elementary and Secondary Schools,T
611610,610000,Educational Services,611110,Elementary and Secondary Schools,T
611700,610000,Educational Services,611200,Junior Colleges,T
611710,610000,Educational Services,611210,Junior Colleges,T
611800,610000,Educational Services,611300,Colleges Universities and Professional Schools,T
611810,610000,Educational Services,611310,Colleges Universities and Professional Schools,T
611900,610000,Educational Services,611400,Business Schools and Computer and Management Training,T
611910,610000,Educational Services,611410,Business and Secretarial Schools,T
611920,610000,Educational Services,611420,Computer Training,T
611930,610000,Educational Services,611430,Professional and Management Development Training,T
612000,610000,Educational Services,611500,Technical and Trade Schools,T
612010,610000,Educational Services,611510,Technical and Trade Schools,T
612011,610000,Educational Services,611511,Cosmetology and Barber Schools,T
612012,610000,Educational Services,611512,Flight Training,T
612013,610000,Educational Services,611513,Apprenticeship Training,T
612019,610000,Educational Services,611519,Other Technical and Trade Schools,T
612100,610000,Educational Services,611600,Other Schools and Instruction,T
612110,610000,Educational Services,611610,Fine Arts Schools,T
612120,610000,Educational Services,611620,Sports and Recreation Instruction,T
612130,610000,Educational Services,611630,Language Schools,T
612190,610000,Educational Services,611690,All Other Schools and Instruction,T
612191,610000,Educational Services,611691,Exam Preparation and Tutoring,T
612192,610000,Educational Services,611692,Automobile Driving Schools,T
612199,610000,Educational Services,611699,All Other Miscellaneous Schools and Instruction,T
612200,610000,Educational Services,611700,Educational Support Services,T
612210,610000,Educational Services,611710,Educational Support Services,T
620500,620000,Health Care and Social Assistance,620000,Health Care and Social Assistance,T
621500,620000,Health Care and Social Assistance,621000,Ambulatory Health Care Services,T
621600,620000,Health Care and Social Assistance,621100,Offices of Physicians,T
621610,620000,Health Care and Social Assistance,621110,Offices of Physicians,T
621611,620000,Health Care and Social Assistance,621111,Offices of Physicians (except Mental Health Specialists),T
621612,620000,Health Care and Social Assistance,621112,Offices of Physicians Mental Health Specialists,T
621700,620000,Health Care and Social Assistance,621200,Offices of Dentists,T
621710,620000,Health Care and Social Assistance,621210,Offices of Dentists,T
621800,620000,Health Care and Social Assistance,621300,Offices of Other Health Practitioners,T
621810,620000,Health Care and Social Assistance,621310,Offices of Chiropractors,T
621820,620000,Health Care and Social Assistance,621320,Offices of Optometrists,T
621830,620000,Health Care and Social Assistance,621330,Offices of Mental Health Practitioners (except Physicians),T
621840,620000,Health Care and Social Assistance,621340,Offices of Physical Occupational and Speech Therapists and Audiologists,T
621890,620000,Health Care and Social Assistance,621390,Offices of All Other Health Practitioners,T
621891,620000,Health Care and Social Assistance,621391,Offices of Podiatrists,T
621899,620000,Health Care and Social Assistance,621399,Offices of All Other Miscellaneous Health Practitioners,T
621900,620000,Health Care and Social Assistance,621400,Outpatient Care Centers,T
621910,620000,Health Care and Social Assistance,621410,Family Planning Centers,T
621920,620000,Health Care and Social Assistance,621420,Outpatient Mental Health and Substance Abuse Centers,T
621990,620000,Health Care and Social Assistance,621490,Other Outpatient Care Centers,T
621991,620000,Health Care and Social Assistance,621491,HMO Medical Centers,T
621992,620000,Health Care and Social Assistance,621492,Kidney Dialysis Centers,T
621993,620000,Health Care and Social Assistance,621493,Freestanding Ambulatory Surgical and Emergency Centers,T
621998,620000,Health Care and Social Assistance,621498,All Other Outpatient Care Centers,T
622000,620000,Health Care and Social Assistance,621500,Medical and Diagnostic Laboratories,T
622010,620000,Health Care and Social Assistance,621510,Medical and Diagnostic Laboratories,T
622011,620000,Health Care and Social Assistance,621511,Medical Laboratories,T
622012,620000,Health Care and Social Assistance,621512,Diagnostic Imaging Centers,T
622100,620000,Health Care and Social Assistance,621600,Home Health Care Services,T
622110,620000,Health Care and Social Assistance,621610,Home Health Care Services,T
622400,620000,Health Care and Social Assistance,621900,Other Ambulatory Health Care Services,T
622410,620000,Health Care and Social Assistance,621910,Ambulance Services,T
622490,620000,Health Care and Social Assistance,621990,All Other Ambulatory Health Care Services,T
622491,620000,Health Care and Social Assistance,621991,Blood and Organ Banks,T
622499,620000,Health Care and Social Assistance,621999,All Other Miscellaneous Ambulatory Health Care Services,T
622500,620000,Health Care and Social Assistance,622000,Hospitals,T
622600,620000,Health Care and Social Assistance,622100,General Medical and Surgical Hospitals,T
622610,620000,Health Care and Social Assistance,622110,General Medical and Surgical Hospitals,T
622700,620000,Health Care and Social Assistance,622200,Psychiatric and Substance Abuse Hospitals,T
622710,620000,Health Care and Social Assistance,622210,Psychiatric and Substance Abuse Hospitals,T
622800,620000,Health Care and Social Assistance,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,T
622810,620000,Health Care and Social Assistance,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,T
623500,620000,Health Care and Social Assistance,623000,Nursing and Residential Care Facilities,T
623600,620000,Health Care and Social Assistance,623100,Nursing Care Facilities,T
623610,620000,Health Care and Social Assistance,623110,Nursing Care Facilities,T
623700,620000,Health Care and Social Assistance,623200,Residential Mental Retardation Mental Health and Substance Abuse Facilities,T
623710,620000,Health Care and Social Assistance,623210,Residential Mental Retardation Facilities,T
623720,620000,Health Care and Social Assistance,623220,Residential Mental Health and Substance Abuse Facilities,T
623800,620000,Health Care and Social Assistance,623300,Community Care Facilities for the Elderly,T
623810,620000,Health Care and Social Assistance,623310,Community Care Facilities for the Elderly,T
623811,620000,Health Care and Social Assistance,623311,Continuing Care Retirement Communities,T
623812,620000,Health Care and Social Assistance,623312,Homes for the Elderly,T
624400,620000,Health Care and Social Assistance,623900,Other Residential Care Facilities,T
624490,620000,Health Care and Social Assistance,623990,Other Residential Care Facilities,T
624500,620000,Health Care and Social Assistance,624000,Social Assistance,T
624600,620000,Health Care and Social Assistance,624100,Individual and Family Services,T
624610,620000,Health Care and Social Assistance,624110,Child and Youth Services,T
624620,620000,Health Care and Social Assistance,624120,Services for the Elderly and Persons with Disabilities,T
624690,620000,Health Care and Social Assistance,624190,Other Individual and Family Services,T
624700,620000,Health Care and Social Assistance,624200,Community Food and Housing and Emergency and Other Relief Services,T
624710,620000,Health Care and Social Assistance,624210,Community Food Services,T
624720,620000,Health Care and Social Assistance,624220,Community Housing Services,T
624721,620000,Health Care and Social Assistance,624221,Temporary Shelters,T
624729,620000,Health Care and Social Assistance,624229,Other Community Housing Services,T
624730,620000,Health Care and Social Assistance,624230,Emergency and Other Relief Services,T
624800,620000,Health Care and Social Assistance,624300,Vocational Rehabilitation Services,T
624810,620000,Health Care and Social Assistance,624310,Vocational Rehabilitation Services,T
624900,620000,Health Care and Social Assistance,624400,Child Day Care Services,T
624910,620000,Health Care and Social Assistance,624410,Child Day Care Services,T
710500,710000,Arts Entertainment and Recreation,710000,Arts Entertainment and Recreation,T
711500,710000,Arts Entertainment and Recreation,711000,Performing Arts Spectator Sports and Related Industries,T
711600,710000,Arts Entertainment and Recreation,711100,Performing Arts Companies,T
711610,710000,Arts Entertainment and Recreation,711110,Theater Companies and Dinner Theaters,T
711620,710000,Arts Entertainment and Recreation,711120,Dance Companies,T
711630,710000,Arts Entertainment and Recreation,711130,Musical Groups and Artists,T
711690,710000,Arts Entertainment and Recreation,711190,Other Performing Arts Companies,T
711700,710000,Arts Entertainment and Recreation,711200,Spectator Sports,T
711710,710000,Arts Entertainment and Recreation,711210,Spectator Sports,T
711711,710000,Arts Entertainment and Recreation,711211,Sports Teams and Clubs,T
711712,710000,Arts Entertainment and Recreation,711212,Racetracks,T
711719,710000,Arts Entertainment and Recreation,711219,Other Spectator Sports,T
711800,710000,Arts Entertainment and Recreation,711300,Promoters of Performing Arts Sports and Similar Events,T
711810,710000,Arts Entertainment and Recreation,711310,Promoters of Performing Arts Sports and Similar Events with Facilities,T
711820,710000,Arts Entertainment and Recreation,711320,Promoters of Performing Arts Sports and Similar Events without Facilities,T
711900,710000,Arts Entertainment and Recreation,711400,Agents and Managers for Artists Athletes Entertainers and Other Public Figures,T
711910,710000,Arts Entertainment and Recreation,711410,Agents and Managers for Artists Athletes Entertainers and Other Public Figures,T
712000,710000,Arts Entertainment and Recreation,711500,Independent Artists Writers and Performers,T
712010,710000,Arts Entertainment and Recreation,711510,Independent Artists Writers and Performers,T
712500,710000,Arts Entertainment and Recreation,712000,Museums Historical Sites and Similar Institutions,T
712600,710000,Arts Entertainment and Recreation,712100,Museums Historical Sites and Similar Institutions,T
712610,710000,Arts Entertainment and Recreation,712110,Museums,T
712620,710000,Arts Entertainment and Recreation,712120,Historical Sites,T
712630,710000,Arts Entertainment and Recreation,712130,Zoos and Botanical Gardens,T
712690,710000,Arts Entertainment and Recreation,712190,Nature Parks and Other Similar Institutions,T
713500,710000,Arts Entertainment and Recreation,713000,Amusement Gambling and Recreation Industries,T
713600,710000,Arts Entertainment and Recreation,713100,Amusement Parks and Arcades,T
713610,710000,Arts Entertainment and Recreation,713110,Amusement and Theme Parks,T
713620,710000,Arts Entertainment and Recreation,713120,Amusement Arcades,T
713700,710000,Arts Entertainment and Recreation,713200,Gambling Industries,T
713710,710000,Arts Entertainment and Recreation,713210,Casinos (except Casino Hotels),T
713790,710000,Arts Entertainment and Recreation,713290,Other Gambling Industries,T
714400,710000,Arts Entertainment and Recreation,713900,Other Amusement and Recreation Industries,T
714410,710000,Arts Entertainment and Recreation,713910,Golf Courses and Country Clubs,T
714420,710000,Arts Entertainment and Recreation,713920,Skiing Facilities,T
714430,710000,Arts Entertainment and Recreation,713930,Marinas,T
714440,710000,Arts Entertainment and Recreation,713940,Fitness and Recreational Sports Centers,T
714450,710000,Arts Entertainment and Recreation,713950,Bowling Centers,T
714490,710000,Arts Entertainment and Recreation,713990,All Other Amusement and Recreation Industries,T
720500,720000,Accommodation and Food Services,720000,Accommodation and Food Services,T
721500,720000,Accommodation and Food Services,721000,Accommodation,T
721600,720000,Accommodation and Food Services,721100,Traveler Accommodation,T
721610,720000,Accommodation and Food Services,721110,Hotels (except Casino Hotels) and Motels,T
721620,720000,Accommodation and Food Services,721120,Casino Hotels,T
721690,720000,Accommodation and Food Services,721190,Other Traveler Accommodation,T
721691,720000,Accommodation and Food Services,721191,Bed-and-Breakfast Inns,T
721699,720000,Accommodation and Food Services,721199,All Other Traveler Accommodation,T
721700,720000,Accommodation and Food Services,721200,RV (Recreational Vehicle) Parks and Recreational Camps,T
721710,720000,Accommodation and Food Services,721210,RV (Recreational Vehicle) Parks and Recreational Camps,T
721711,720000,Accommodation and Food Services,721211,RV (Recreational Vehicle) Parks and Campgrounds,T
721714,720000,Accommodation and Food Services,721214,Recreational and Vacation Camps (except Campgrounds),T
721800,720000,Accommodation and Food Services,721300,Rooming and Boarding Houses,T
721810,720000,Accommodation and Food Services,721310,Rooming and Boarding Houses,T
722500,720000,Accommodation and Food Services,722000,Food Services and Drinking Places,T
722600,720000,Accommodation and Food Services,722100,Full-Service Restaurants,T
722610,720000,Accommodation and Food Services,722110,Full-Service Restaurants,T
722700,720000,Accommodation and Food Services,722200,Limited-Service Eating Places,T
722710,720000,Accommodation and Food Services,722210,Limited-Service Eating Places,T
722711,720000,Accommodation and Food Services,722211,Limited-Service Restaurants,T
722712,720000,Accommodation and Food Services,722212,Cafeterias,T
722713,720000,Accommodation and Food Services,722213,Snack and Nonalcoholic Beverage Bars,T
722800,720000,Accommodation and Food Services,722300,Special Food Services,T
722810,720000,Accommodation and Food Services,722310,Food Service Contractors,T
722820,720000,Accommodation and Food Services,722320,Caterers,T
722830,720000,Accommodation and Food Services,722330,Mobile Food Services,T
722900,720000,Accommodation and Food Services,722400,Drinking Places (Alcoholic Beverages),T
722910,720000,Accommodation and Food Services,722410,Drinking Places (Alcoholic Beverages),T
810500,810000,Other Services (except Public Administration),810000,Other Services (except Public Administration),T
811500,810000,Other Services (except Public Administration),811000,Repair and Maintenance,T
811600,810000,Other Services (except Public Administration),811100,Automotive Repair and Maintenance,T
811610,810000,Other Services (except Public Administration),811110,Automotive Mechanical and Electrical Repair and Maintenance,T
811611,810000,Other Services (except Public Administration),811111,General Automotive Repair,T
811612,810000,Other Services (except Public Administration),811112,Automotive Exhaust System Repair,T
811613,810000,Other Services (except Public Administration),811113,Automotive Transmission Repair,T
811618,810000,Other Services (except Public Administration),811118,Other Automotive Mechanical and Electrical Repair and Maintenance,T
811620,810000,Other Services (except Public Administration),811120,Automotive Body Paint Interior and Glass Repair,T
811621,810000,Other Services (except Public Administration),811121,Automotive Body Paint and Interior Repair and Maintenance,T
811622,810000,Other Services (except Public Administration),811122,Automotive Glass Replacement Shops,T
811690,810000,Other Services (except Public Administration),811190,Other Automotive Repair and Maintenance,T
811691,810000,Other Services (except Public Administration),811191,Automotive Oil Change and Lubrication Shops,T
811692,810000,Other Services (except Public Administration),811192,Car Washes,T
811698,810000,Other Services (except Public Administration),811198,All Other Automotive Repair and Maintenance,T
811700,810000,Other Services (except Public Administration),811200,Electronic and Precision Equipment Repair and Maintenance,T
